mid,time_stamp,from_uid,to_uid,content
640,2021-11-23 21:59:03,3385,8305,
641,2021-12-03 11:42:45,2512,811,
642,2021-11-11 20:52:02,6405,5888,
643,2021-11-22 21:40:56,4389,9695,
644,2021-10-03 02:09:48,1571,1979,
645,2021-12-02 12:14:45,4953,9632,
646,2021-09-20 18:31:11,2494,7367,
647,2021-11-24 04:02:00,3194,575,
648,2021-10-19 21:35:12,148,2730,
649,2021-09-26 22:44:44,6381,7629,
650,2021-11-27 22:06:38,4658,1745,
651,2021-10-06 20:46:30,4844,6617,
652,2021-10-16 12:23:06,583,5589,
653,2021-11-20 05:44:18,1400,2798,
654,2021-10-31 03:53:01,1480,7627,
655,2021-09-23 15:02:42,3859,3825,
656,2021-11-16 13:24:45,7310,7395,
657,2021-09-09 11:53:42,1808,6095,
658,2021-11-12 23:35:02,2047,9346,
659,2021-09-07 12:24:37,8395,5103,
660,2021-09-12 19:47:49,6818,7283,
661,2021-10-23 03:43:30,2684,4426,
662,2021-12-01 06:15:25,6054,610,
663,2021-10-31 07:02:29,8198,446,
664,2021-11-23 14:58:46,9658,1434,
665,2021-11-26 19:27:16,5815,1985,
666,2021-11-22 19:37:42,2953,8811,
667,2021-11-08 13:18:37,5026,1684,
668,2021-10-10 04:22:09,4572,8371,
669,2021-11-23 09:32:04,3056,4593,
670,2021-09-25 20:53:07,4750,6132,
671,2021-09-24 07:55:58,2592,5172,
672,2021-10-09 01:31:04,3436,1008,
673,2021-12-03 14:22:14,1322,1871,
674,2021-09-29 10:24:47,4895,9969,
675,2021-10-15 13:22:18,8272,7560,
676,2021-10-11 08:08:19,9512,8457,
677,2021-11-10 18:12:54,5520,6649,
678,2021-11-18 19:08:01,2056,9647,
679,2021-11-05 22:34:41,1227,4183,
680,2021-10-02 18:03:20,4535,10,
681,2021-11-28 11:13:44,112,6578,
682,2021-09-30 11:24:52,808,5934,
683,2021-11-25 12:51:03,6370,5540,
684,2021-10-18 19:35:26,296,8219,
685,2021-10-21 22:14:06,7474,3109,
686,2021-10-24 20:12:15,8917,7743,
687,2021-11-01 18:03:04,5209,5175,
688,2021-11-01 02:23:56,1623,1262,
689,2021-11-28 08:55:21,5949,9166,
690,2021-12-08 14:09:07,7891,4638,
691,2021-09-14 22:36:29,8385,3768,
692,2021-09-19 03:04:32,7136,7781,
693,2021-11-17 10:21:42,6159,6363,
694,2021-10-24 01:40:48,3117,6734,
695,2021-09-14 22:10:38,8099,8437,
696,2021-10-05 18:32:00,4188,1364,
697,2021-11-28 14:43:19,3313,7782,
698,2021-11-02 19:51:35,607,5629,
699,2021-09-17 13:04:00,6398,5410,
700,2021-09-10 17:02:12,1181,3137,
701,2021-09-23 21:17:00,9769,2638,
702,2021-11-23 16:27:49,6186,7777,
703,2021-11-21 15:16:14,8950,7884,
704,2021-09-12 02:32:39,4944,7672,
705,2021-10-01 07:50:42,1470,7693,
706,2021-11-21 09:13:46,6884,6746,
707,2021-11-03 07:26:18,8083,3221,
708,2021-10-13 10:07:18,8203,5404,
709,2021-10-09 08:41:05,9325,2463,
710,2021-11-14 13:08:06,6239,4641,
711,2021-10-08 12:37:14,2887,9881,
712,2021-12-12 14:51:23,3790,2832,
713,2021-11-08 15:00:08,2653,7773,
714,2021-09-24 08:31:41,9853,4999,
715,2021-09-23 02:00:48,259,2326,
716,2021-09-08 13:31:30,672,8879,
717,2021-11-02 02:28:44,6652,7496,
718,2021-09-29 11:42:45,1376,1284,
719,2021-11-21 23:16:44,457,4837,
720,2021-10-20 05:42:04,5251,3843,
721,2021-12-05 04:40:31,137,7179,
722,2021-09-19 07:30:23,8938,2429,
723,2021-11-25 23:55:56,544,7879,
724,2021-10-23 02:57:18,9132,7418,
725,2021-11-14 23:12:00,3559,3780,
726,2021-09-18 00:40:08,2314,686,
727,2021-10-07 00:13:10,6900,2631,
728,2021-09-29 13:48:35,7450,5285,
729,2021-11-20 09:51:51,9399,6912,
730,2021-10-16 23:43:15,8285,5206,
731,2021-11-17 16:15:00,8223,4205,
732,2021-11-27 20:04:07,7974,5939,
733,2021-11-09 13:39:52,438,3735,
734,2021-10-05 14:44:08,9732,9088,
735,2021-09-11 13:04:50,3196,1062,
736,2021-09-20 07:14:26,7667,3232,
737,2021-09-16 22:59:05,3367,2434,
738,2021-12-06 02:03:21,273,2414,
739,2021-11-16 07:28:56,5963,237,
740,2021-10-08 08:38:27,8012,1221,
741,2021-09-13 13:47:06,2049,6242,
742,2021-12-09 11:45:40,6178,5815,
743,2021-09-27 11:14:24,7086,2056,
744,2021-11-07 05:29:23,5821,218,
745,2021-09-18 13:48:41,7232,1266,
746,2021-10-25 11:27:37,2056,8196,
747,2021-10-14 21:51:40,9163,8519,
748,2021-10-27 07:46:51,1298,1776,
749,2021-09-04 12:16:49,5261,1357,
750,2021-12-09 08:42:39,7252,2094,
751,2021-10-29 10:46:17,43,8252,
752,2021-11-08 08:30:38,209,3487,
753,2021-09-28 23:35:56,9936,5220,
754,2021-11-26 15:25:56,3622,797,
755,2021-09-26 22:40:36,2110,1049,
756,2021-10-16 22:52:41,7952,6636,
757,2021-12-12 00:31:45,9351,2900,
758,2021-09-28 14:17:28,6285,9207,
759,2021-10-23 13:19:29,3193,6403,
760,2021-11-01 09:43:37,4784,1901,
761,2021-10-12 21:55:10,8698,7791,
762,2021-11-29 04:25:02,3549,4113,
763,2021-09-07 07:42:31,1072,5632,
764,2021-09-25 11:29:42,2308,4713,
765,2021-11-08 07:23:01,2876,4208,
766,2021-09-19 18:08:00,6376,8529,
767,2021-09-15 04:50:09,9905,3913,
768,2021-10-17 11:09:52,519,3047,
769,2021-09-27 11:55:38,7367,1715,
770,2021-09-28 12:16:12,8101,769,
771,2021-11-08 22:49:08,4076,3747,
772,2021-10-25 03:15:28,4376,9465,
773,2021-11-27 09:43:52,3541,4291,
774,2021-11-22 19:20:12,5069,7213,
775,2021-10-27 01:05:18,3908,5238,
776,2021-10-16 15:04:01,2285,3137,
777,2021-09-04 20:26:31,1370,8546,
778,2021-12-01 11:51:40,6015,9581,
779,2021-11-29 10:39:58,4912,7817,
780,2021-11-29 10:38:27,848,385,
781,2021-11-21 03:35:49,1671,9515,
782,2021-10-03 23:26:24,7810,4819,
783,2021-10-07 21:53:58,2706,9613,
784,2021-09-25 10:29:55,4276,4181,
785,2021-11-04 06:27:32,2828,6754,
786,2021-09-29 08:15:14,3699,3896,
787,2021-10-05 01:41:15,1996,9503,
788,2021-09-28 13:36:47,6149,2125,
789,2021-10-28 05:46:11,7256,2466,
790,2021-11-30 09:01:09,181,3605,
791,2021-09-13 17:29:14,5131,9455,
792,2021-11-24 15:17:42,1750,4153,
793,2021-12-12 02:33:45,1778,604,
794,2021-11-17 10:11:04,5213,8926,
795,2021-09-06 21:23:23,6684,3747,
796,2021-10-17 14:20:38,692,7695,
797,2021-09-12 21:21:46,404,6113,
798,2021-10-14 11:20:56,3396,3548,
799,2021-12-08 15:35:48,1222,58,
800,2021-10-08 03:35:34,2842,8172,
801,2021-09-30 20:21:55,2078,1136,
802,2021-11-12 01:50:20,3335,9938,
803,2021-10-31 01:03:02,9582,1930,
804,2021-09-07 04:19:19,9316,4510,
805,2021-10-19 04:41:39,6578,2023,
806,2021-09-14 16:06:21,2420,9069,
807,2021-11-01 23:53:24,8046,1812,
808,2021-09-10 06:49:27,3623,4832,
809,2021-10-17 01:24:17,7007,2999,
810,2021-11-05 20:18:08,2158,6456,
811,2021-11-19 23:37:09,600,4017,
812,2021-11-12 04:09:54,4923,4563,
813,2021-10-10 12:01:35,1332,7817,
814,2021-11-22 06:34:07,7179,435,
815,2021-10-08 18:46:58,1287,4187,
816,2021-09-28 07:35:53,8452,5927,
817,2021-10-04 10:37:01,8142,8811,
818,2021-12-09 20:36:33,3601,4421,
819,2021-09-06 21:00:56,2326,8613,
820,2021-10-29 23:48:38,7551,7836,
821,2021-11-23 23:22:50,3550,2730,
822,2021-12-11 10:29:15,350,3774,
823,2021-10-24 04:04:56,1550,642,
824,2021-09-22 12:13:10,599,774,
825,2021-10-15 07:54:01,1009,4209,
826,2021-10-11 22:56:06,5178,8176,
827,2021-09-14 18:46:55,9304,7069,
828,2021-09-21 18:09:54,5854,330,
829,2021-10-08 22:34:29,5233,4000,
830,2021-12-02 00:15:48,6256,6069,
831,2021-10-19 12:56:06,5931,1226,
832,2021-11-17 21:22:19,152,8370,
833,2021-11-21 19:39:08,8326,6747,
834,2021-10-14 14:03:01,3098,2099,
835,2021-11-02 20:58:45,8694,9196,
836,2021-09-23 19:51:12,2191,3411,
837,2021-11-12 07:31:17,3967,7153,
838,2021-10-20 07:41:53,8579,3830,
839,2021-10-01 13:55:53,2668,5048,
840,2021-09-17 22:11:56,7850,8639,
841,2021-12-05 15:48:25,1390,803,
842,2021-11-14 19:41:42,5261,6260,
843,2021-12-11 10:39:23,7166,5907,
844,2021-11-06 15:44:37,4625,5862,
845,2021-09-27 12:59:52,5935,9671,
846,2021-11-26 07:52:20,438,7146,
847,2021-11-29 13:35:33,8983,9930,
848,2021-10-09 10:25:33,950,1194,
849,2021-11-29 18:48:04,794,7613,
850,2021-11-28 10:11:59,2602,8111,
851,2021-09-18 07:11:17,6524,7547,
852,2021-11-28 09:15:50,6681,2526,
853,2021-10-29 17:52:43,9717,2769,
854,2021-10-26 08:45:50,9697,3435,
855,2021-12-04 19:18:46,4660,8688,
856,2021-10-24 21:28:03,5632,96,
857,2021-11-14 04:10:19,9701,3386,
858,2021-10-20 04:35:00,6950,8295,
859,2021-09-22 04:45:58,8883,7756,
860,2021-11-04 14:26:12,6426,5276,
861,2021-10-26 15:44:33,9484,9343,
862,2021-11-12 05:20:10,8328,9187,
863,2021-10-10 00:53:51,7041,1870,
864,2021-09-16 14:09:02,6194,1409,
865,2021-09-24 20:57:00,6321,3293,
866,2021-09-18 08:54:43,6195,4635,
867,2021-10-20 06:13:20,7328,3205,
868,2021-09-19 10:24:44,1861,3782,
869,2021-11-11 11:46:22,187,5364,
870,2021-10-09 15:34:24,8573,704,
871,2021-11-01 07:12:03,613,7549,
872,2021-11-18 05:11:54,9626,3127,
873,2021-11-04 12:14:49,8142,4727,
874,2021-09-20 00:34:38,7228,3973,
875,2021-10-14 02:18:21,362,4377,
876,2021-09-29 15:22:30,5113,4360,
877,2021-09-07 23:26:20,1323,5890,
878,2021-09-04 20:01:40,7844,2474,
879,2021-12-02 09:54:36,4490,101,
880,2021-12-09 11:54:12,1291,8984,
881,2021-10-06 19:17:33,6181,5049,
882,2021-10-22 18:32:10,4265,6074,
883,2021-10-24 10:15:14,9835,5815,
884,2021-11-28 18:14:20,9078,2789,
885,2021-09-27 20:34:06,9644,4822,
886,2021-10-06 20:49:53,8299,2337,
887,2021-12-04 10:13:22,4927,9867,
888,2021-09-16 08:19:11,2051,1696,
889,2021-10-22 17:58:09,2931,7358,
890,2021-11-13 00:49:05,2599,3094,
891,2021-10-05 05:36:58,4026,3874,
892,2021-11-23 09:43:28,1489,2572,
893,2021-10-05 12:49:20,5783,8073,
894,2021-12-11 08:12:58,7976,7729,
895,2021-11-13 02:20:40,2299,2935,
896,2021-10-14 09:14:15,9387,7555,
897,2021-10-15 08:00:38,3479,6906,
898,2021-12-07 15:33:48,8573,7749,
899,2021-11-22 21:15:55,4936,3417,
900,2021-10-20 13:55:22,8779,6982,
901,2021-12-03 08:00:06,2794,7419,
902,2021-11-12 05:38:19,6952,8785,
903,2021-09-18 03:06:04,3445,8113,
904,2021-11-09 04:52:12,666,1021,
905,2021-09-27 15:07:59,5377,780,
906,2021-10-10 03:58:35,4824,2668,
907,2021-09-22 12:59:32,2502,7586,
908,2021-09-06 11:59:40,8493,3939,
909,2021-11-08 09:34:29,6163,8859,
910,2021-10-18 08:10:38,5411,4014,
911,2021-09-17 06:48:23,4489,41,
912,2021-10-14 22:42:06,4360,2842,
913,2021-09-11 10:10:23,4598,76,
914,2021-10-28 00:37:17,5944,4283,
915,2021-12-07 18:22:29,4950,8361,
916,2021-10-27 03:59:55,5402,8974,
917,2021-09-05 16:42:00,7509,1648,
918,2021-11-15 07:40:45,986,8251,
919,2021-11-01 10:06:15,6203,3881,
920,2021-09-13 20:27:20,8394,2877,
921,2021-10-22 23:12:28,6297,7736,
922,2021-09-12 10:00:19,4869,6862,
923,2021-09-27 02:04:54,5088,8163,
924,2021-09-22 13:51:05,6332,4679,
925,2021-10-18 22:12:14,9753,2754,
926,2021-11-21 06:54:19,7721,6478,
927,2021-10-04 02:42:13,961,3974,
928,2021-10-17 08:07:51,2144,7896,
929,2021-09-25 14:43:21,985,272,
930,2021-10-26 18:18:05,6927,1173,
931,2021-11-24 15:44:05,2605,2678,
932,2021-10-21 20:05:11,7933,5690,
933,2021-09-10 14:25:48,9261,7241,
934,2021-10-25 03:25:19,6096,3576,
935,2021-11-29 04:28:28,5286,2030,
936,2021-09-18 07:26:48,4844,434,
937,2021-11-27 00:30:27,7368,9761,
938,2021-10-16 19:20:43,4647,6105,
939,2021-09-11 14:59:16,4926,2502,
940,2021-11-08 13:44:29,6723,4983,
941,2021-12-10 06:01:26,8272,1295,
942,2021-10-12 23:40:23,389,8213,
943,2021-09-23 07:25:33,4206,6007,
944,2021-10-07 17:29:19,2784,9925,
945,2021-11-29 22:06:51,6101,1196,
946,2021-11-12 20:28:42,2031,922,
947,2021-10-31 23:05:08,3372,3357,
948,2021-11-16 22:50:19,6240,790,
949,2021-11-14 14:41:03,7840,7889,
950,2021-09-07 12:10:36,8993,4450,
951,2021-10-26 16:58:01,8821,9368,
952,2021-09-09 09:40:33,1891,7417,
953,2021-10-08 09:28:28,8461,5290,
954,2021-10-18 18:31:18,8369,3012,
955,2021-11-14 15:44:54,64,7783,
956,2021-11-27 19:22:40,5300,8412,
957,2021-10-31 07:08:29,2034,6879,
958,2021-09-29 18:37:45,1542,6783,
959,2021-11-21 23:11:53,5289,5521,
960,2021-11-09 19:46:00,1764,4521,
961,2021-10-21 11:36:22,7709,2245,
962,2021-10-11 18:09:11,1695,4945,
963,2021-10-20 03:39:50,5798,1629,
964,2021-09-06 22:51:11,8798,9063,
965,2021-09-24 22:08:55,8643,5340,
966,2021-09-26 22:21:30,8632,5890,
967,2021-09-29 00:11:32,2763,5555,
968,2021-10-26 16:32:53,6563,1608,
969,2021-10-30 03:36:38,512,780,
970,2021-11-30 23:18:42,7198,6494,
971,2021-10-29 13:44:01,5790,2955,
972,2021-10-23 12:37:02,7262,2209,
973,2021-09-15 13:15:48,2156,3609,
974,2021-10-03 02:56:26,6605,5429,
975,2021-12-04 11:37:10,3538,5123,
976,2021-10-28 22:34:06,7405,2862,
977,2021-10-17 21:29:41,8654,1029,
978,2021-11-24 04:24:09,5175,5150,
979,2021-09-23 12:30:45,7010,1784,
980,2021-12-01 18:43:55,5753,8181,
981,2021-11-16 01:53:31,104,1687,
982,2021-11-15 12:19:35,1695,7480,
983,2021-09-04 09:31:42,9541,3318,
984,2021-11-09 03:48:05,714,5595,
985,2021-10-19 09:31:45,5667,6600,
986,2021-11-07 02:01:18,5928,1122,
987,2021-10-17 12:54:19,8827,8376,
988,2021-09-12 01:47:57,5642,3607,
989,2021-10-03 12:33:14,4343,9788,
990,2021-09-10 11:12:10,9377,1859,
991,2021-09-22 15:00:59,7116,7723,
992,2021-10-09 01:58:07,3188,111,
993,2021-11-05 03:15:30,2333,1336,
994,2021-10-29 12:21:51,516,8273,
995,2021-11-16 15:51:39,2954,5886,
996,2021-10-06 07:28:25,3977,9704,
997,2021-11-28 15:03:54,7948,3302,
998,2021-09-20 02:56:24,1057,2665,
999,2021-09-24 01:47:43,9765,8211,
1000,2021-11-15 12:08:14,8930,1646,
1001,2021-12-05 12:14:45,6241,6649,
1002,2021-10-27 06:45:15,1811,1590,
1003,2021-10-03 12:35:02,4174,6104,
1004,2021-11-01 01:31:37,8683,6139,
1005,2021-10-05 22:00:30,3379,3517,
1006,2021-11-28 14:52:00,6204,5137,
1007,2021-12-02 22:54:15,2325,7428,
1008,2021-11-03 10:37:19,9875,6943,
1009,2021-12-01 11:49:30,6325,4542,
1010,2021-09-19 08:43:35,2591,8618,
1011,2021-09-07 17:39:58,9718,4470,
1012,2021-09-29 18:33:53,2411,145,
1013,2021-12-08 11:11:30,6064,3128,
1014,2021-10-24 15:07:48,1992,953,
1015,2021-11-16 04:00:36,4301,1452,
1016,2021-12-06 21:23:51,9586,173,
1017,2021-12-02 03:56:15,5036,7570,
1018,2021-10-12 06:29:40,6723,2745,
1019,2021-10-05 03:21:21,8580,2490,
1020,2021-11-30 18:23:52,5453,8000,
1021,2021-10-25 22:01:59,5296,1813,
1022,2021-11-16 10:27:54,3268,7957,
1023,2021-11-11 15:59:43,5268,5371,
1024,2021-10-01 21:53:57,3787,4589,
1025,2021-11-11 23:50:48,9568,4119,
1026,2021-10-05 10:53:17,9065,4538,
1027,2021-10-17 21:10:51,6877,9833,
1028,2021-11-23 06:10:16,9558,8069,
1029,2021-11-13 13:46:26,1024,9596,
1030,2021-10-14 01:06:54,7629,9555,
1031,2021-09-18 06:37:56,4718,9799,
1032,2021-09-11 00:09:16,8710,4329,
1033,2021-10-14 17:54:28,6593,5348,
1034,2021-11-16 20:55:19,8937,8005,
1035,2021-10-24 02:19:17,4414,3193,
1036,2021-11-15 01:42:37,6382,8265,
1037,2021-09-24 11:38:43,5994,2804,
1038,2021-11-05 14:58:43,682,3695,
1039,2021-10-23 17:01:19,9155,3715,
1040,2021-09-25 12:47:15,9551,446,
1041,2021-10-29 08:37:40,2086,4332,
1042,2021-11-14 08:25:28,8158,2545,
1043,2021-09-17 23:10:04,1352,7965,
1044,2021-09-23 01:06:55,1123,349,
1045,2021-09-15 12:29:22,2926,1638,
1046,2021-11-02 01:51:46,6968,8955,
1047,2021-11-19 19:00:59,9389,516,
1048,2021-10-07 06:12:01,516,8020,
1049,2021-10-29 12:15:35,6811,5933,
1050,2021-10-01 17:44:16,3681,2937,
1051,2021-09-10 15:45:00,8846,6827,
1052,2021-09-18 15:39:42,3214,4619,
1053,2021-12-10 04:12:50,8819,4462,
1054,2021-09-20 00:03:08,1552,4210,
1055,2021-11-27 10:39:49,4774,9174,
1056,2021-09-06 20:42:24,1734,4275,
1057,2021-12-02 07:33:06,4056,3030,
1058,2021-09-05 01:02:44,8249,29,
1059,2021-12-08 07:16:41,9073,7024,
1060,2021-09-06 08:16:53,4885,1566,
1061,2021-09-09 23:27:45,3724,1844,
1062,2021-11-15 01:34:54,2842,1184,
1063,2021-09-06 21:05:34,3426,202,
1064,2021-10-30 13:03:04,2366,8185,
1065,2021-09-14 18:32:30,6897,2974,
1066,2021-11-04 18:06:37,7993,67,
1067,2021-11-28 20:22:24,4835,7054,
1068,2021-09-27 13:00:06,4653,9451,
1069,2021-10-10 10:19:59,3399,462,
1070,2021-11-23 18:17:34,9555,2092,
1071,2021-11-17 19:42:14,9612,3681,
1072,2021-11-06 21:12:07,7077,7944,
1073,2021-11-06 05:46:44,3256,7703,
1074,2021-09-13 13:33:17,6106,181,
1075,2021-09-20 10:53:35,3706,2640,
1076,2021-11-04 07:42:30,129,2262,
1077,2021-09-15 21:09:33,9558,9807,
1078,2021-09-29 06:22:49,4423,5603,
1079,2021-11-11 03:18:06,1460,3929,
1080,2021-10-15 19:04:47,5316,4004,
1081,2021-11-11 17:14:36,5177,261,
1082,2021-10-26 18:23:59,5647,9990,
1083,2021-09-27 20:39:40,3849,2286,
1084,2021-10-26 05:23:00,168,9411,
1085,2021-10-07 10:07:23,5079,2067,
1086,2021-09-26 01:39:07,2777,1407,
1087,2021-11-10 09:31:41,1874,5668,
1088,2021-10-02 19:44:11,6448,7740,
1089,2021-09-24 15:47:59,8077,5233,
1090,2021-12-02 20:40:19,3273,2544,
1091,2021-09-09 04:48:17,2053,2392,
1092,2021-09-04 10:09:01,420,1907,
1093,2021-09-04 06:07:29,2703,3167,
1094,2021-10-19 20:23:52,8816,501,
1095,2021-12-02 06:03:41,6228,831,
1096,2021-12-02 07:48:56,3325,3281,
1097,2021-10-08 13:24:59,5581,216,
1098,2021-11-05 06:15:15,4272,6588,
1099,2021-11-10 08:25:19,3654,7480,
1100,2021-10-05 00:19:28,5374,1533,
1101,2021-11-11 16:55:51,4535,6465,
1102,2021-09-16 08:07:08,1358,8525,
1103,2021-09-29 04:16:08,5908,2870,
1104,2021-09-11 06:42:27,4069,7303,
1105,2021-11-14 18:35:03,4539,806,
1106,2021-11-11 09:25:33,6767,9223,
1107,2021-11-10 11:24:21,2100,5869,
1108,2021-11-11 13:16:05,5444,8778,
1109,2021-11-26 00:53:56,6711,3623,
1110,2021-11-20 02:16:44,2912,4225,
1111,2021-09-25 19:47:47,5351,587,
1112,2021-11-22 22:06:52,6805,9373,
1113,2021-10-21 04:26:10,2529,3743,
1114,2021-10-27 17:15:39,5194,9467,
1115,2021-12-04 08:29:31,9922,1475,
1116,2021-10-24 07:20:11,7333,1958,
1117,2021-11-04 07:17:32,2251,9200,
1118,2021-11-06 13:04:25,6693,6032,
1119,2021-09-11 00:27:24,6225,6004,
1120,2021-12-09 19:20:56,4217,2572,
1121,2021-11-16 17:06:56,1870,9056,
1122,2021-11-13 10:24:50,382,6676,
1123,2021-10-13 03:01:54,7173,1437,
1124,2021-12-03 06:00:19,8617,1365,
1125,2021-09-26 17:29:49,7251,3464,
1126,2021-11-16 17:18:11,4377,1314,
1127,2021-12-04 05:48:57,7853,7278,
1128,2021-12-11 08:49:26,2121,2968,
1129,2021-10-30 20:38:05,2267,7044,
1130,2021-11-29 15:56:16,9491,2950,
1131,2021-10-15 08:45:58,7524,218,
1132,2021-09-24 01:10:39,9267,2797,
1133,2021-12-10 07:51:42,3077,2210,
1134,2021-12-03 17:56:48,9768,44,
1135,2021-10-29 19:59:42,6236,6928,
1136,2021-11-19 22:50:41,3774,8839,
1137,2021-09-09 21:07:39,8939,3567,
1138,2021-11-25 20:25:45,3868,6587,
1139,2021-12-07 03:23:00,3867,8181,
1140,2021-10-08 20:45:49,9254,2316,
1141,2021-12-01 19:36:37,1232,7474,
1142,2021-11-16 02:57:08,7089,5325,
1143,2021-11-20 04:30:24,4190,2645,
1144,2021-10-17 08:59:01,8329,68,
1145,2021-10-02 05:06:57,530,1115,
1146,2021-09-21 02:37:53,4805,787,
1147,2021-09-20 16:25:40,7996,5262,
1148,2021-11-02 03:47:38,3498,3731,
1149,2021-12-03 10:18:17,9167,7096,
1150,2021-10-04 01:53:28,776,2462,
1151,2021-09-22 20:47:55,6687,7169,
1152,2021-12-01 23:13:56,9479,5957,
1153,2021-10-06 22:58:13,6509,7705,
1154,2021-11-07 13:28:09,5766,1095,
1155,2021-12-07 04:31:39,7533,1652,
1156,2021-12-12 15:25:42,6832,1559,
1157,2021-10-08 15:01:26,9594,1663,
1158,2021-12-04 19:16:48,754,1005,
1159,2021-10-24 10:13:41,5783,7149,
1160,2021-11-29 08:23:39,6727,911,
1161,2021-11-07 23:18:43,6348,4255,
1162,2021-09-15 06:42:54,664,4431,
1163,2021-10-05 18:19:52,3136,1618,
1164,2021-12-10 09:59:35,5533,4773,
1165,2021-11-19 01:20:51,9607,2628,
1166,2021-12-08 16:33:15,6351,714,
1167,2021-10-04 06:01:55,5468,2593,
1168,2021-10-15 07:07:03,7494,962,
1169,2021-11-21 09:23:01,6474,3531,
1170,2021-09-11 06:16:41,6215,4424,
1171,2021-12-04 02:27:53,2100,9578,
1172,2021-10-06 02:06:10,8323,3145,
1173,2021-12-09 00:00:17,6319,6181,
1174,2021-11-10 05:27:53,3908,9486,
1175,2021-11-07 06:09:16,3379,631,
1176,2021-11-12 08:44:00,4515,7352,
1177,2021-09-29 10:35:34,1255,4966,
1178,2021-10-22 00:25:00,9374,9931,
1179,2021-09-28 22:21:00,8527,2233,
1180,2021-10-03 17:02:02,6014,6810,
1181,2021-09-16 04:52:56,6852,9594,
1182,2021-10-02 08:05:29,1777,5006,
1183,2021-11-14 00:16:43,1563,5048,
1184,2021-09-14 03:27:54,4906,3053,
1185,2021-09-17 22:54:49,2531,7046,
1186,2021-12-06 22:47:02,917,7506,
1187,2021-11-25 22:21:46,881,4021,
1188,2021-12-04 18:25:52,256,8478,
1189,2021-10-28 20:47:39,9266,3604,
1190,2021-10-10 11:02:39,7209,2301,
1191,2021-11-12 02:59:44,9096,7154,
1192,2021-09-10 10:59:38,7689,1284,
1193,2021-11-02 12:38:01,6575,2089,
1194,2021-09-10 17:38:29,7848,8157,
1195,2021-09-25 22:08:41,9725,4256,
1196,2021-09-10 05:39:20,53,4298,
1197,2021-10-03 08:27:43,7067,7874,
1198,2021-10-11 07:00:59,7734,1267,
1199,2021-11-17 17:49:06,9658,2766,
1200,2021-11-09 09:10:32,1678,4003,
1201,2021-10-04 23:42:15,6895,8781,
1202,2021-11-28 05:29:34,8864,2219,
1203,2021-10-28 21:09:33,2046,2842,
1204,2021-09-20 12:50:16,6417,385,
1205,2021-10-09 20:42:44,5381,4524,
1206,2021-09-28 10:40:38,2785,8638,
1207,2021-11-01 08:48:22,5867,697,
1208,2021-12-01 19:54:48,5605,9828,
1209,2021-09-10 08:48:28,6804,4152,
1210,2021-09-25 17:55:28,9971,9431,
1211,2021-10-18 23:18:58,2960,4459,
1212,2021-12-10 10:33:22,8626,9558,
1213,2021-11-23 17:55:41,4671,4207,
1214,2021-09-08 22:49:56,6480,6832,
1215,2021-10-30 12:15:44,4148,4909,
1216,2021-09-18 17:48:24,8525,4627,
1217,2021-11-04 11:02:29,6346,6107,
1218,2021-09-27 21:52:16,9042,9161,
1219,2021-11-04 21:41:09,8806,9430,
1220,2021-10-27 15:17:45,5073,7433,
1221,2021-09-18 06:52:47,1210,7237,
1222,2021-11-22 23:52:06,288,6025,
1223,2021-12-09 02:59:31,6332,8998,
1224,2021-11-29 17:46:20,4343,7513,
1225,2021-09-17 08:21:56,1605,2889,
1226,2021-11-12 10:21:08,5602,4905,
1227,2021-10-07 18:10:34,5722,7004,
1228,2021-10-03 11:34:38,619,4230,
1229,2021-09-16 13:27:53,7445,9379,
1230,2021-12-12 17:14:48,1219,185,
1231,2021-11-16 10:57:10,2252,5015,
1232,2021-10-22 22:35:35,943,2091,
1233,2021-12-01 07:58:28,4788,332,
1234,2021-12-05 08:03:45,7414,9337,
1235,2021-10-25 15:11:39,9321,9188,
1236,2021-12-10 19:20:13,5128,4064,
1237,2021-09-05 00:53:43,5166,867,
1238,2021-10-25 17:51:22,2632,6900,
1239,2021-11-28 21:40:36,3134,8573,
1240,2021-09-09 13:45:12,5119,2683,
1241,2021-11-27 19:06:45,5975,5234,
1242,2021-09-20 12:24:44,8232,8349,
1243,2021-12-09 20:43:47,7068,4972,
1244,2021-11-09 18:52:01,6460,8609,
1245,2021-12-10 21:12:26,7135,4966,
1246,2021-12-12 10:04:24,8608,8531,
1247,2021-11-22 03:27:16,9789,4314,
1248,2021-09-17 10:09:23,1792,6004,
1249,2021-10-11 15:13:57,3837,7986,
1250,2021-09-12 09:41:27,1616,3209,
1251,2021-09-24 04:03:01,3555,1142,
1252,2021-10-22 17:10:22,9083,6735,
1253,2021-09-20 04:10:50,7153,8406,
1254,2021-11-07 07:39:48,5174,3931,
1255,2021-09-22 20:35:29,7070,6383,
1256,2021-10-05 17:17:26,9894,1426,
1257,2021-09-09 15:20:02,8973,2741,
1258,2021-10-15 17:49:28,255,5025,
1259,2021-10-09 10:49:39,5594,7186,
1260,2021-09-15 20:24:09,5676,1279,
1261,2021-12-11 14:39:00,9280,7244,
1262,2021-12-07 18:02:42,4504,740,
1263,2021-10-29 01:42:45,1646,3139,
1264,2021-11-22 03:44:07,6058,9424,
1265,2021-09-19 07:49:41,3778,8092,
1266,2021-10-16 19:13:40,7351,8327,
1267,2021-09-04 09:23:24,9846,6316,
